channelId,channelTitle,channelDescription,channelTotalView,channelVideoCount,channelSubscribers,keywords,channelThumbnail,channelTopics
UCSMSL2klGKKQYeOwQn6_f5w,UNNAMED VIDEO,unnamedvideo.official@gmail.com.,3538001,24,64600,공포 아날로그호러 무서운이야기 Analog Horror vhs horror 무서운동영상 나폴리탄괴담 VHS 호러 goosebumps,https://yt3.ggpht.com/Qv-WnSrlttJHtRfrzfbqlxI838V_5P9WrCYHbtA1AG5OkcW8Wy0OAKm9LS6-9mR0f2rMJh7KgA=s88-c-k-c0xffffffff-no-rj-mo,영화 엔터테인먼트 (상위 주제)
UCSMTfqBXnfkaY7VXqFqis7g,강산,수익성 ZERO - 운동/생각 기록.,6223519,82,38400,,https://yt3.ggpht.com/bBo_qKz-DsuGvEfGEJWwO9bCmJjzcSsJYh6wn0McYGfRDH3j3TFtZZD98yII4sZ-DnsIYz5f=s88-c-k-c0xffffffff-no-rj-mo,피트니스 라이프스타일 (상위 주제) 건강
UCSn90DAxCF3yRs6mFK0-8TA,ondo온도,잔잔한 일상을 담았어요   인스타그램 on_do__ 광고 협찬 문의 on_do__@sandbox.co.kr 이메일 on_do__@naver.com.,143054003,348,1230000,브이로그,https://yt3.ggpht.com/T_-ZWyBs6OdRnIsEd3q28dBNPt6txkeMXyJzBekzcP0xZX6KMooUedt44LdJJQWAIU1Azz-ZvSU=s88-c-k-c0xffffffff-no-rj-mo,음식 라이프스타일 (상위 주제)
UCsNVs68quFJMaDmR6frfUsQ,야식이,야식이 동영상을 감상해주셔서 정말 고맙습니다. 항상 행복하시고요. 맛있는 음식도 많이 드세요~ 'yasigi_free@naver.com' (야식이 ...,499548205,1652,1150000,괴물짜장면;점보라면;대왕돈까스;핵불닭볶음면;라면; 라면먹방; 진짬뽕; 야식; 야식이; 먹방; 먹방bj; 밴쯔; 철구; 치킨; chicken; noodle; 불닭볶음면; hot spicy 짜장면; 짬뽕; 탕수육; kfc; 징거버거; 버거킹; burgerking; 맥도날드; whopper; bigmac; 와퍼; hamburger; 만두; 엽기떡볶이; rice; 돈까스; 초밥; 점보라면; 맘스터치; 싸이버거; 중국집; 물만두; 신호등치킨; 호식이두마리; 스낵면; 짜왕; 짜파게티; 롯데리아; 새우버거;,https://yt3.ggpht.com/ytc/AIdro_mFJQQavO_UisyvM3fwdBTHFlXlzO6BZaG6X-pLM1sAW0c=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제) 음식
UCSOakCqdRq-x8Le1mztOb2w,무비써커,"최고의 영화만 소개합니다...명작,걸작,수작,film masterpiece 제 평점 10점만점중 7점이상되는 영화만 소개합니다...(영화 평론가들 ...",9684023,589,47000,,https://yt3.ggpht.com/GuMDJrfU7NheSURY92wK7pyUzrP53i5SV4xEwnPoARXFJ6Dz7n1xUWFqT1YgHvCu6SHdgfl_mrg=s88-c-k-c0xffffffff-no-rj-mo,엔터테인먼트 (상위 주제) 영화
UCSOVdVBafxMuAyFmm78dqww,비비 플레이리스트 BB Playlist ,,18509514,5249,36200,Relaxing music ccm 자장가 lullaby prenatal rain sound study focus nature sound kpop 인디뮤직 홍대 아이돌 dance idol korea seoul 트롯트 트로트,https://yt3.ggpht.com/jyP9GyfF4aW6810SYbo0BrM0eUoFOcCHQ7hlMW1MGoT33GDfsN8GGpiLXhIDeJgGW_-YyWcjLQ=s88-c-k-c0xffffffff-no-rj-mo,팝 음악 음악 (상위 주제) 아시아 음악
UCsOyV56335gX2Rdq9v5-AoA,TV DIVA,7년만에 아프리카TV복귀했네요^^ 세월이 벌써...ㄷㄷㄷ 아직 복귀한지 모르시는분들이 많네요^^; 아프리카TV 스윗여니를 검색하고 ...,35746783,205,132000,디바TV,https://yt3.ggpht.com/ytc/AIdro_kZxShHVQ1mgKmkSs_oD9BbIhaJ-hRv_GQ8Z9d5toJQIlY=s88-c-k-c0xffffffff-no-rj-mo,음식 라이프스타일 (상위 주제)
UCsR0iZ-uQvN7g64RF2bYr6g,밍찌채널,일상교양 배경지식 을 풀어서 입으로 터는 사람 '쉽게 쉽게 쉽게' 문과 붐은 온다──☆*:・ﾟ.,126598713,462,376000,꿀팁 직장인 대학생 커플 부부,https://yt3.ggpht.com/M9sZWYLJ4VJqdBOxkRJuYsQnJ4ja5l0KKlo6hHvTk1uHF3qv3gwMQN6UF2-W7IQwRwXWD35ynQ=s88-c-k-c0xffffffff-no-rj-mo,Unknown
UCsr9eUfntn_WNKBdPGjhFNA,지똥,"우당탕탕 지똥이의 시골생활 시골먹방, 일상을 보여드려요 ✉️ wlduszx7@gmail.com.",16215896,233,32400,시골 농촌 자연인 시골먹방,https://yt3.ggpht.com/WSr04uyRoO9HWr3hnMrAF9BkiPKPb6N_EvnIkh971RwP4JoIxKXIVpzMeADAoXmJKYZb7mDxQis=s88-c-k-c0xffffffff-no-rj-mo,음식 라이프스타일 (상위 주제) 반려동물
UCSrRZH9QT6li5PIAv0r_6QA,Bora Claire (보라끌레르),"반가워요- 여러분   패션디자이너, 패션유튜버 보라끌레르입니다 ~",241720169,1035,726000,여자옷 하울 옷하울 옷코디 패션하울 패션유튜버 여자옷하울 여자옷입는법 OOTD 데일리룩 하객룩 원피스 베이직템 청바지 oldmoney 디자이너 패션디자이너 옷잘알 패션쇼 셀럽 럭셔리 타임 올드머니 클래식룩 클래식 미니멀,https://yt3.ggpht.com/2_XRxhGcQmSuiZkEy3FBEp04crxZE7L-s8iqU3UZ1p2bSvzvmNT0K0nWY66HoBGsOCAcjqbCfw=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제) 패션
UCSsz7uOWrjFCJR3w4YftTyw,다큐9분,긴 생각을 남기는 짧은 이야기. 지나온 일들을 돌아보는 작업을 해오고 있습니다.,53110555,176,144000,다큐 항공,https://yt3.ggpht.com/ytc/AIdro_kI1Bp6AB5SRkhSrdkS37vlSzmDlBR7SXza2wMLCH6_zjo=s88-c-k-c0xffffffff-no-rj-mo,차량 라이프스타일 (상위 주제)
UCSU03OEQjBxQSXwJkMMo0Gw,방배우,배우 방상현 피파온라인4 키보드 슈퍼챔피언스 유저 2021 아프리카TV 피파온라인4 멸망전 준우승. 2021 제 1회 로지텍 키보드 배틀 ...,36750009,806,90400,피파온라인4 피파4 키보드,https://yt3.ggpht.com/bPf4prLamvQzj4Nwcnwy2cEURszvF7vjDGxKCHPi5Onby6xUHm7pYs0dK1ig9BUnrrMUIcz-SQ=s88-c-k-c0xffffffff-no-rj-mo,스포츠 게임 게임 (상위 주제)
UCsU3fr78Lyzjp2RGLoQIdbw,동심파괴,'이게 말이 돼?' 도저히 믿기 어렵지만 실제로 일어나고 있는 극한 현실 속 미스테리한 이야기 오늘도 당신의 동심을 박살 내 ...,486442277,1317,963000,미스테리,https://yt3.ggpht.com/RbV8d1NvPW8RN0GhYIAPiFj4Cn_gIjOXsBkpP7ByWeesD-LkiVWsbfrVtN9g63T_yraj10W5yTc=s88-c-k-c0xffffffff-no-rj-mo,Unknown
UCSwosVg7FcclZzCiD4_Ug-g,뛰뛰빵빵 김옥순,구독과 좋아요는 제 살림살이에 보탬이됩니다 marry0531@kakao.com.,127208782,306,174000,,https://yt3.ggpht.com/S9kLDm3vwMln4YZoNivZoUx0PO0u3rsSmUuDSYPreR20B35ZCsaxnB09faxGYell9mUhUe4B=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제) 음식
UCSx-2fuyotB8WA8KytyhACg,오션 OCEAN,하고싶은거 다~하는 채널 ꒰ ᐡᴗ͈ ·̫ ᴗ͈.,62609918,494,194000,,https://yt3.ggpht.com/V2JpGuNOtyixaR3Of0QatRGp4qNIrIjx4GFSjsDlGaT7twZsmps9lV1Vs1_CG9JPqgBYh7Le=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제)
UCsXtWaTkFV9QUGuGZK-uxZA,칸나 CANNA,힐링게임 동물의숲 영상과 아기자기한 일상 영상을 올리고있어요. youtube.com/c/칸나CANNA.,46380867,777,79000,게임 일상 힐링 닌텐도 동물의숲 닌텐도 스위치 모동숲 튀동숲 ACNH ACNL 칸나,https://yt3.ggpht.com/ytc/AIdro_myK7-zQf3N1MBhjQKbMhSUtyxTTQ2lsCkUvdzEyiJw7Rc=s88-c-k-c0xffffffff-no-rj-mo,롤플레잉 비디오 게임 게임 (상위 주제) 시뮬레이션 비디오 게임
UCt_7uH4Igz0T_K3Qzbs1Wig,캡틴따거 Captain Brother,사람이 좋아서 여행하는 사람.,97202484,486,539000,세계여행 캡틴따거 아프리카,https://yt3.ggpht.com/99PpyAI8yZIPKWp1TFe23oQbS5tNzwdL3fbtvif8FeITP731yva2xpE_ZDihEaAkXSxSRFOFiw=s88-c-k-c0xffffffff-no-rj-mo,Unknown 라이프스타일 (상위 주제) 음식
UCt_UFhBBHk5rQPQv12Y7RHg,레이디액션,"여성 2인조 코믹 유튜브 채널 광고, 행사 문의 : ladyaction@treasurehunter.co.kr.",501886448,688,613000,레이디액션,https://yt3.ggpht.com/ytc/AIdro_km8t1itMxtGn3W9PW7wQEycW2OLVy0J8YLImSuRSwp7Q=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제) 엔터테인먼트 (상위 주제) 영화
UCT-_4GqC-yLY1xtTHhwY0hA,PONY Syndrome,,353478898,263,5910000,makeup,https://yt3.ggpht.com/rRRhOgw6RgI_hqA5VAbBCTTWKpc2MoSelLfz1_5b7SOO7MAiKCK_KE_wbyNhgH3HaDtdOhChu50=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제)
UCT2aO5ha79Yu-HN6U_PNlCg,엘리 메이크업,파운데이션 리뷰/ 백화점 제품 리뷰/ 럭셔리뷰티.,14259071,379,55400,럭셔리뷰티 파운데이션 추천 브랜드 파운데이션 쿠션 추천 샤넬 뷰티 샹테카이,https://yt3.ggpht.com/VX8UteuuQklmVtBR7UkQY-rKBRalXuuM0Ni5_0vRWw4rWwXzH-_3Bdi0uibBNy0CcUEY8xSZ=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제)
UCt4bWJILlEo1hvsR224ASyA,스포츠클래식 SportsClassic,"안녕하세요 스포츠클래식(SportsClassic)입니다. 40년차 롯데팬, 야구칼럼니스트 김창덕이 여러분과 소통하고싶어서 만든 채널 ...",26823576,987,52200,스포츠 스포츠채널 KBO리그 KBO 야구 Baseball 스포츠머그 비디오머그 KBL 베이스볼,https://yt3.ggpht.com/pkzKnraq2RvOIdmoysqXz3CVWlGJHaQdSOkDimXOQlNwsKFydEH9ak8C2WBn2_GM8CxEbpHhGw=s88-c-k-c0xffffffff-no-rj-mo,야구 스포츠 (상위 주제)
UCt8woFqmbfZYFjk5GtCugMA,Shine수민,Instagram : @_shine.mild E-mail : suminmild24@gmail.com.,4661584,95,65800,브이로그 일상 GRWM,https://yt3.ggpht.com/XrZa0gVkPy5CzfiKhS7wuzV3A7ePjL6xZ72mw5balanQLQVNv8mX4sa9P1OSeSFQPR_yL_kABA=s88-c-k-c0xffffffff-no-rj-mo,음식 라이프스타일 (상위 주제)
UCtAw_capWxrWWtSmizxLvhg,준아-Joona,아프리카TV 베스트BJ *준아* 시골소통 낚시 먹방 문의 sdjsdj6254@naver.com 광고영상은 제작하지 않습니다~~,200810603,514,573000,낚시 먹방 술먹방 자연인 Mukbang korea korean food,https://yt3.ggpht.com/ytc/AIdro_kdJPGOuLo9RGBHPYHjLZFZpW4AxR_OCvf12YE7fpUbWA=s88-c-k-c0xffffffff-no-rj-mo,음식 라이프스타일 (상위 주제)
UCtbfwFv2Tti0w7CHmzHLSBw,행복한 세상의 부엉이 박소라,안녕하세요. 일본에서 부엉이 소라와 함께 살고 있습니다. 즐거운 매일매일의 영상을 업로드 할 예정입니다. 좋아요와 구독은 큰힘이 ...,5122181,150,26900,부엉이 올빼미 일본 애완동물 pet 앵무새 포켓몬 진격의거인 ペット 고양이 케모노프렌즈 하카세 박사 흰얼굴소쩍새 병아리 아프리카 황조롱이 해리포터 맹금류 제넷 매 독수리 피딩 반려동물 분양 일본반응,https://yt3.ggpht.com/nidUyiRbxQcRiLueFSD2Fvi2wdqT3jKSeR-Tmj5OzDU--tsi8RN2H2tNnV-L9JnP_nviHl034w=s88-c-k-c0xffffffff-no-rj-mo,반려동물 라이프스타일 (상위 주제)
UCtbHWn3ePPpji-pz0Ciu7fg,와이,구 중동 외노자의 인생 3막 서울 정착기.,9553658,260,58100,에미레이트 승무원 브이로그,https://yt3.ggpht.com/oItQmYfRpI33zpvlk4sS4XvEyERJQZ_Du9pIbT6jDL6sN1MScSdS9oXSwE1NovX0Tx_5zDO_x9g=s88-c-k-c0xffffffff-no-rj-mo,음식 라이프스타일 (상위 주제) Unknown
UCtCgJ6RAwOHQK15FitaLgoQ,하이틴에이저 Hi-teenager,1020 최신 트렌드에 맞춰 컨텐츠를 제작하는 하이틴에이저입니다 비즈니스 문의 : playtown808@gmail.com 출연 지원 ...,1030782065,951,3370000,,https://yt3.ggpht.com/ytc/AIdro_loH0zaOsN7b0JAa6OICzkgy8y6g9y6JNmh_dfsFyFRBPI=s88-c-k-c0xffffffff-no-rj-mo,영화 엔터테인먼트 (상위 주제) 라이프스타일 (상위 주제)
UCTCMSoMjPPtfR4Tnk6iG-zA,데이지헐,사유사 주인장 데이지의 취미기록 (독서지분높음주의) 책 선물은 받지 않습니다.,805936,87,12200,브이로그 북튜브 북튜버 책소개 책추천 책 추천 책 소개 독서 독서 브이로그 booktuber 문학,https://yt3.ggpht.com/KxbSYZRyOaVZS_SVZpfG9dok33QVyOF_Bu_blPv_Oxr9EuSZnTtNOb336qXFHHtfHQIR064ZEA=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제)
UCTDCHIxgZYQu8UqArvkz-vw,포카리,서브컬쳐를 소개 및 리뷰를 주 컨텐츠로 하는 포카리입니다 다양한 서브컬쳐을 접하는 그날까지! 그럼 마지막으로! [광고 문의] ...,1595319,48,34300,포카리 애니 애니메이션 애니리뷰 애니추천 이세계 판타지 먼치킨 로맨스 러브코미디 하렘 치유물 개그 라노벨 액션 일상 전생 추리 학원,https://yt3.ggpht.com/6_JTwHlOWBi3tGcPydeciV6ekJtfIPaBXXVqPqMLH37nZeKpyQ1CAsoclqwePgDuE-jQw_U0mw=s88-c-k-c0xffffffff-no-rj-mo,영화 엔터테인먼트 (상위 주제)
UCTDhR0jgJA2toY18NEEOHEQ,홀로Hollo,Hollo and Dog's daily life in Toronto For business inquiries please contact 2020hollo@gmail.com 이메일: 2020hollo@gmail.com.,115934349,200,381000,Vlog Dog quarantine life daily routine 운동 트레이닝 홈트 여자운동 요리 집순이 Girl Living alone Workout Korean Aesthetic 토론토,https://yt3.ggpht.com/ytc/AIdro_lNYy_Pu4kAazFz4kaLY-xGaUmnsjZEdyD6JEAq5TZ5SF0=s88-c-k-c0xffffffff-no-rj-mo,반려동물 라이프스타일 (상위 주제) 음식
UCtDOtv-0eBTYu3WUYzhC6yw,아프리카TV 스포츠,아프리카TV 스포츠 공식 유튜브 채널 입니다.,8206605,378,11700,,https://yt3.ggpht.com/ytc/AIdro_l7A4F4IAcbQgAzzbPEwDSh_lCAHxjGCsmf_giiOCjs2ls=s88-c-k-c0xffffffff-no-rj-mo,스포츠 (상위 주제)
UCTeZRYQqm3F31FhqbFNGERw,술꾼개그우먼들,고유리! 장하나! 이유미! 한윤서! 유다연! 연예림! 제일 핫 한 개그우먼들의 내숭 없는 알콜 토크Show!! 마셔~2년아! 비지니스 문의 ...,242487473,883,242000,술꾼개그우먼들 술꾼도시여자들 술꾼 술 알콜 ㅅㅅ 토크 토크쇼 유튜브 개그맨 개그우먼 싱글벙글 깨방정 유리멘탈 이유미 장하나 고유리 수진이 소주 맥주 soju talk talk show comedy gag kcomedy 스케치코미디 코미디 개그 정은지 이선빈 한선화 술꾼개그우먼 마음 좋아해 행복 이상형 하나 성적향상 성관계 이슈 핫 뜨거운 여자들 여자 섹시한여자 섹시한남자 남자볼때 남자들은 남자는 여자는,https://yt3.ggpht.com/k2T0yd-mEc8--oLwm_i1gXZO33oUKek9jUMTGowNaWsCU8J0i2s9MpEjbRIFehEpS6iu2TVDteM=s88-c-k-c0xffffffff-no-rj-mo,TV 프로그램 엔터테인먼트 (상위 주제) 영화
UCTifMx1ONpElK5x6B4ng8eg,주르르 JURURU,버츄얼 그룹 이세계아이돌의 주르르 입니다 ^~^ 생방송은 아프리카TV에서!,248566442,604,468000,,https://yt3.ggpht.com/zQtNXRB_yrjTODasnYkkeISsKyxOgTFpJQB-vHXTKStu8cE3Ajpyc5MEE2vHYH4TrfQlprC6uw=s88-c-k-c0xffffffff-no-rj-mo,엔터테인먼트 (상위 주제) 게임 (상위 주제)
UCTIGrVPM6x-EB8N_w5CEOIA,Love cat 고양이 TV,"13마리의 고양이들의 구조 이야기 ♡테리 -2020년 3월 가족이 되었어요 /놀이터구조 ♡나래 (코숏, 2020년,5월26일출생추정) -삼색이 ...",3806793,667,17000,고양이 길고양이 Lovecat고양이 길냥이 아기고양이 길고양이구조 길냥이구조 길고양이밥주기 고양이들 귀여운고양이 동물농장고양이,https://yt3.ggpht.com/ytc/AIdro_kmLCVdSdGQci2fdCL0ePy7JsmVFn369ynVO4RnYCw6Y3c=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제) 반려동물
UCtJ7C8zCr3lZHXPVGPQYCww,진짜웃긴애드,귀여운 댕댕이들 보시고 구독 좋아요 댓글 부탁드립니다! Contact : tjdrhddhkd24@gmail.com.,6091722,66,34000,광고 해외광고 웃긴광고 웃긴영상 유머광고 유머영상,https://yt3.ggpht.com/VRqxDEIK7km0MfCqPPZfhOExB_4KZS81xTnCePZ_1xG4Lq5YJR6Vjx-7hQjhmGJj5YQTFpHu6w=s88-c-k-c0xffffffff-no-rj-mo,반려동물 라이프스타일 (상위 주제)
UCTjwlF8Y8hxR85JPUoZv-6A,김밍 KIMMING,ʚ 늘 행복한 그대로 있기를 ɞ˚˙ ♡ ｡ ෆ 팬 애칭 : 뽀야밍 ෆ 비지니스 문의 : business@giggle-gang.com.,295035926,962,189000,20대 스무살 자취 일상브이로그 김밍 자취로그,https://yt3.ggpht.com/r4gtqLv1ATkDMDHUE3s2G5Yh5R79WanRGaPpJWxxJFcgwU0ADuPq7ridgaAPZqbWMQPBiAmsVw=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제)
UCtkO3Stab5a1ujE1dObRKrQ,진짜하늬 Real Hanie,나는 누구인가.,17357099,173,99800,여행 여행영상 세계여행 하늬 진짜하늬 하니 유럽여행 브이로그 일상여행 여행유튜버 동남아 여행 여행 브이로그,https://yt3.ggpht.com/MTTijEtCppqsoYSGCITAT-uE-AK9j_mdyXF3wnZMqPKSlTvuyJX9Sd2iOh41ey6xbsgtlDzk=s88-c-k-c0xffffffff-no-rj-mo,Unknown 라이프스타일 (상위 주제) 음식
UCtLTQj-aLL3ov7AYEE2SofA,진돌,진돌작가 직영 버라이어티 쇼 레진코믹스 [오늘부터 0촌!] 작가 ✍️ 네이버웹툰 [시월드 판타지] 글작가.,242773493,507,473000,진돌 히디 돌디,https://yt3.ggpht.com/MTYvZAJfWcNIMKlstkSH3QQKYavTe4K4xVhfx2RTVkLGToGEv0_yFGbsH116mjtcHRfv_5wTCQ=s88-c-k-c0xffffffff-no-rj-mo,Unknown
UCtnbC5PTFo4m6DdVtBpWKxg,정대진 Jung Dae Jin,안녕하세요 '슈퍼바디' 스포츠모델 정대진 입니다. □ 광고 및 비즈니스 문의: wjfpdms@gmail.com □ 인스타그램: ...,72209244,354,187000,피트니스 health motivation sports model 스포츠모델 정대진 나바 정대진 NABBA 피지크 피지크 모델 헬스 헬창 나바 스포츠모델 정대진 스포츠모델 정대진 나바 다이어트 운동 운동루틴 브이로그 어깨운동루틴 가슴운동루틴 등운동루틴 여행 대만 대만브이로그 어깨 등 가슴 루틴,https://yt3.ggpht.com/-ttzr4MXETznU8L3nCSmb17pauhDyzMILe7arMj6aiBeaATtvIREII3YnYsHJU9HS5mbm4cGRA=s88-c-k-c0xffffffff-no-rj-mo,피트니스 라이프스타일 (상위 주제) 건강
UCTnM5V97mRx7Nh4fMyqvFLg,야수 Beast,,8116402,244,26000,피트니스 자기개발 동기부여,https://yt3.ggpht.com/ytc/AIdro_k1buuvBItg1xOa11b7GdCVok5OWvEDyCT3bChka6D_tg=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제) 피트니스 건강
UCTNoANySVmARPAd_Umpx7fQ,멀던,FC온라인 공식경기랭커 팀컬러분석 채널! 광고 문의 - ywh88121321c@gmail.com 카카오톡 채널 '피파유튜버멀던'으로 문의 주셔도 ...,0,0,35800,,https://yt3.ggpht.com/7z1_ukTcYV80orAAYKdTknQ5bOtsBPk6a8F-oHRmmbjaypfIw5eMXVCeFG_oGxdikg7bO6Vx_g=s88-c-k-c0xffffffff-no-rj-mo,게임 (상위 주제) 스포츠 게임
UCTo4z9G0AMGtEo3N6A6SSeQ,바다곰 조해웅 Seabear,안녕하세요 조해웅입니답.,270091654,802,884000,,https://yt3.ggpht.com/xr58fNmuoh3uRuknXqdM8x0jEzOQWF4QFYeMeuWVv7jdqsgn7kuhRFPQ01Crn-v7AQAHeV9n=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제) 음식
UCtp1okjd3xQAhPNY8Wgt_Fg,문월유튜브,,64483264,188,238000,,https://yt3.ggpht.com/QFz-hhzppqnR22SHK6mbA6Vcq1kCKqkdgtJRVCvjLVUDMwt2b9oKEGp1K8Fv-yepwCQzql0E=s88-c-k-c0xffffffff-no-rj-mo,롤플레잉 비디오 게임 라이프스타일 (상위 주제) 게임 (상위 주제)
UCTQk7LiU-V26XIeHgsbtdJw,웨이채널way channel,business email : waychannel@dmil.kr instagram : way_1009 ♥︎일상&뷰티 유튜버 웨이채널waychannel.,17369719,163,190000,학교에서하는 학생메이크업 데일리메이크업 메이크업 웨이way 뷰티 일상 크리에이터 화장품 겟레디위드미 유튜버 beauty youtuber 10대메이크업 여고생브이로그 학생브이로그 예비중을위한꿀팁 올로드샵메이크업 초보자메이크업,https://yt3.ggpht.com/UAncDl1uis53MJhLSp5yIsg2jCCvr9XMGr_Vdk3jziZKEDdAmMtU1nQ3xvXd1vQ-echW0cHTvaE=s88-c-k-c0xffffffff-no-rj-mo,Unknown 음식 패션 라이프스타일 (상위 주제)
UCTrfqg_jf37pVetVuLBjZ0g,제로크림,제로의 신기한 요리 실험실   광고 문의 : zerocream@treasurehunter.co.kr 그 외 문의 : kangete@gmail.com.,338850885,306,370000,,https://yt3.ggpht.com/kJxLARLYs1vAn4ImJFxH-n2t2C3CiX1Ba__1-XCHah3UOOQGUxHnQwOEJGRfT2BEsJpfDxMLAQ=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제) 음식
UCTs6Ak3sevCzPx0Nlcsa9_A,Bo Burnham - Topic,,345220006,182,20900,,https://yt3.ggpht.com/NeCXUyE1xf5AGRwbHCZLxvJs7cFN3TysyBAFAcKeyRIwOWZ1r7cNpwCZTNfVMyCLuFzT07LaKQ=s88-c-k-c0xffffffff-no-rj-mo,독립 음악 일렉트로닉 음악 팝 음악 음악 (상위 주제) 힙합 음악
UCTSaxXnhUcrhv984bVpDr6Q,투보,영상 하나만 보면 헤어 나올 수 없는 마약 같은 채널 심심하시면 그냥 다 보세요. 7304.,218290046,786,367000,,https://yt3.ggpht.com/TzNmCjYEAVpv31AMFkRZ2b2anyb8U7hPV_XUtWiyXPtseHtZ60HM9s7nLCGbrcv1TFYoZHSz=s88-c-k-c0xffffffff-no-rj-mo,게임 (상위 주제)
UCtSrD8bpasASomAICsRu_gQ,아이언빈 윤성빈,안녕하세요 스켈레톤 윤성빈 입니다. 매주 수요일 8시에 돌아옵니다.,416729076,314,631000,윤성빈 아이언맨 스켈레톤 아이언빈 네추럴 올림피안 금메달리스트 헬스 크로스핏 운동 몸짱,https://yt3.ggpht.com/tyYXejcRJP_CZz0McYcEWUhO6a60iHCwW5H2z0Gks2BgSlB_tHa9ZHqwaFVuCL0lKK1eHsY1=s88-c-k-c0xffffffff-no-rj-mo,스포츠 (상위 주제) 라이프스타일 (상위 주제)
UCtT0kKQNSA_A4bQ3up0gy4g,소름채널,"충격,실화,공포 컨텐츠 유튜브채널입니다. 무료한 일상을 타파하고 상상력을 자극해줄 재미와 공포를 맛보고 싶으시다면 구독!! '소름' ...",14621544,521,70900,공포 귀신 흉가 폐가 무당 무서운,https://yt3.ggpht.com/ytc/AIdro_mw1h4sTWQIuS17NKjSMpyt1N3SdAW2DSpREvnpqhwt1QQ=s88-c-k-c0xffffffff-no-rj-mo,영화 사회 (상위 주제) 엔터테인먼트 (상위 주제)
UCttADJXvs5GZZDL7n6CsqXw,반백수 김절약씨,"절약과 궁상 그 사이 어딘가에서 매주 월요일 정기 업로드 (주 1~2회 업로드) (1회는 월요일, 나머지는 미정) ❤️‍  문의: ...",14864783,187,66700,절약 절약브이로그 30대 30대여자 돈모으기 무지출 소비 가계부 가계부이로그 절약 브이로그 절약 브이로그 짠순이,https://yt3.ggpht.com/0_am8CyMBXargXAWfH5Ht0RQYbmwSFM5jp7-MB4ddoWELQCgfRLGjpN6msBGMh6SyVzA3XEzuMw=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제) 음식
UCttCLQ8Dqn1fRLPXaMVb4vQ,You Did a Great Job Today,"Music, Comedy, Chill, + Therapy Get Early Access to All Content: https://patreon.com/JisuAesthetic In this house, ASMR ...",117686820,305,829000,asmr roleplay korean korea АСМР 남자 한국인 한국어 롤플레이 韓国人 visual 시각적 tingle 팅글 tingly trigger 트리거 sounds relaxing sleep satisfying 助眠 coreano coreana كوري 韩国 korejský Koreaanse coréen koreanischer koreański coreean корейский koreansk เกาหลี kore корейський koreys hàn quốc makeup,https://yt3.ggpht.com/YtY1Cs2tgUGBx9PK9MsXpPpDDQFtJ3nqN7uuWMldaKkA5Ao-gPZ_zfKv0Tip42ysxgA1DBRY=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제)
